"grid_id","OBJECTID","PROVINSI","Shape_Leng","Shape_Area","spbu_count","gi_star","gi_pvalue","hotspot_category","hotspot_simplified"
794,6,"DKI JAKARTA",3.12368876768,0.05342566794,14,-0.955976736865475,0.339083987642352,"Not Significant","Not Significant"
795,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.319360867650546,0.749452881410814,"Not Significant","Not Significant"
796,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.878419154046925,0.379716293579979,"Not Significant","Not Significant"
797,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
798,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
799,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
800,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
801,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.949493146149686,0.342369856242425,"Not Significant","Not Significant"
802,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
803,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.450640574869257,0.652248618149103,"Not Significant","Not Significant"
804,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-0.021916331055965,0.98251469760517,"Not Significant","Not Significant"
805,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.106512499497952,0.915175738658803,"Not Significant","Not Significant"
806,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
807,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
808,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
809,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-1.30407117748157,0.192209315049198,"Not Significant","Not Significant"
810,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
811,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.193973427362656,0.846196688607109,"Not Significant","Not Significant"
812,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.108417711527123,0.913664352180347,"Not Significant","Not Significant"
813,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.233805151815012,0.815136249848458,"Not Significant","Not Significant"
814,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.878419154046925,0.379716293579979,"Not Significant","Not Significant"
815,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.536196290704791,0.591822896820681,"Not Significant","Not Significant"
816,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,0.836424617105385,0.402916068526699,"Not Significant","Not Significant"
817,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.60269660518355,0.109001653401455,"Not Significant","Not Significant"
818,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,0.581920515657711,0.560620220917486,"Not Significant","Not Significant"
819,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
820,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.108417711527123,0.913664352180347,"Not Significant","Not Significant"
821,6,"DKI JAKARTA",3.12368876768,0.05342566794,8,-0.443622423432401,0.657315591017458,"Not Significant","Not Significant"
822,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,1.52083630717978,0.128300920724197,"Not Significant","Not Significant"
823,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,1.17863046214258,0.238545356251408,"Not Significant","Not Significant"
824,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.60269660518355,0.109001653401455,"Not Significant","Not Significant"
825,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.54380947937442,0.010965087400395,"Hot Spot (95% confidence)","Hot Spot"
826,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.20158661603229,0.027694522194575,"Hot Spot (95% confidence)","Hot Spot"
827,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,1.52341509386729,0.127654888116197,"Not Significant","Not Significant"
828,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-0.791815831699383,0.428468069725688,"Not Significant","Not Significant"
829,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
830,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
831,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
832,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
833,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.949493146149686,0.342369856242425,"Not Significant","Not Significant"
834,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
835,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
836,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
837,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-1.13299136634105,0.257217878977828,"Not Significant","Not Significant"
838,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
839,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
840,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.30508216546166,0.191864870932643,"Not Significant","Not Significant"
841,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
842,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
843,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.365084859033724,0.715048062757746,"Not Significant","Not Significant"
844,6,"DKI JAKARTA",3.12368876768,0.05342566794,12,0.675393920730947,0.499425526841016,"Not Significant","Not Significant"
845,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.71492091104549,0.006629159974692,"Hot Spot (99% confidence)","Hot Spot"
846,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,1.34973338466118,0.17710151957683,"Not Significant","Not Significant"
847,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,0.149172446864794,0.881417560924327,"Not Significant","Not Significant"
848,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.619751932919502,0.535421118904518,"Not Significant","Not Significant"
849,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,-0.361295840524811,0.717878302803594,"Not Significant","Not Significant"
850,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.621752006540324,0.534104948868529,"Not Significant","Not Significant"
851,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.963974869882459,0.335058525153653,"Not Significant","Not Significant"
852,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
853,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.450640574869257,0.652248618149103,"Not Significant","Not Significant"
854,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.108417711527123,0.913664352180347,"Not Significant","Not Significant"
855,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
856,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.707307722375858,0.47937526758539,"Not Significant","Not Significant"
857,6,"DKI JAKARTA",3.12368876768,0.05342566794,5,0.067416825003945,0.946249875244553,"Not Significant","Not Significant"
858,6,"DKI JAKARTA",3.12368876768,0.05342566794,18,-0.178774276810176,0.858114944001093,"Not Significant","Not Significant"
859,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.17491802600588,0.240027513103386,"Not Significant","Not Significant"
860,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.534212027349243,0.593194848794407,"Not Significant","Not Significant"
861,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
862,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
863,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
864,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
865,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
866,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
867,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
868,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
869,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
870,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.30508216546166,0.191864870932643,"Not Significant","Not Significant"
871,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
872,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.878419154046925,0.379716293579979,"Not Significant","Not Significant"
873,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.878419154046925,0.379716293579979,"Not Significant","Not Significant"
874,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
875,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.27952914319819,0.77983877595326,"Not Significant","Not Significant"
876,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,2.03114900399315,0.042239881683042,"Hot Spot (95% confidence)","Hot Spot"
877,6,"DKI JAKARTA",3.12368876768,0.05342566794,24,1.04639951057432,0.295376618632152,"Not Significant","Not Significant"
878,6,"DKI JAKARTA",3.12368876768,0.05342566794,8,1.64423344897319,0.100127990168085,"Not Significant","Not Significant"
879,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.081453629290533,0.935081200750239,"Not Significant","Not Significant"
880,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-0.740160636055993,0.459202529607018,"Not Significant","Not Significant"
881,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.409518193850867,0.682159417762869,"Not Significant","Not Significant"
882,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.733503165230158,0.463251598026949,"Not Significant","Not Significant"
883,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.38093486814198,0.167298987770008,"Not Significant","Not Significant"
884,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
885,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
886,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
887,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.13508630155353,0.256339160502302,"Not Significant","Not Significant"
888,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
889,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.66158373099268,0.508238036843862,"Not Significant","Not Significant"
890,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.832695162663748,0.405016673377021,"Not Significant","Not Significant"
891,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,0.237564388290287,0.812218973838698,"Not Significant","Not Significant"
892,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.963974869882459,0.335058525153653,"Not Significant","Not Significant"
893,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
894,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
895,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
896,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
897,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
898,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.28953558705245,0.197211952666549,"Not Significant","Not Significant"
899,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
900,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
901,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
902,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
903,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.536196290704791,0.591822896820681,"Not Significant","Not Significant"
904,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,-1.1298878083597,0.258523501791972,"Not Significant","Not Significant"
905,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
906,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
907,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.10570935835303,0.26885233812916,"Not Significant","Not Significant"
908,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.45244284563352,0.146378510245159,"Not Significant","Not Significant"
909,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,1.43528484592048,0.151205944280761,"Not Significant","Not Significant"
910,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.83033151994205,0.004649979432003,"Hot Spot (99% confidence)","Hot Spot"
911,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
912,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
915,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
916,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
917,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.28953558705245,0.197211952666549,"Not Significant","Not Significant"
918,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
919,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.21953777650128,0.22264014690722,"Not Significant","Not Significant"
920,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-1.38961108305182,0.164647008423076,"Not Significant","Not Significant"
921,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
922,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.13508630155353,0.256339160502302,"Not Significant","Not Significant"
923,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
924,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
925,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
926,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
927,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
928,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
929,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
930,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.28953558705245,0.197211952666549,"Not Significant","Not Significant"
931,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
932,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
933,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
934,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.01533774378385,0.309944858424334,"Not Significant","Not Significant"
935,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,-0.682390326649931,0.494992170806732,"Not Significant","Not Significant"
936,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.291069846829618,0.77099790071031,"Not Significant","Not Significant"
937,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.488377698181909,0.625282335636717,"Not Significant","Not Significant"
938,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-1.05580545871419,0.291057103806325,"Not Significant","Not Significant"
939,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.483845937298922,0.628495210794519,"Not Significant","Not Significant"
940,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.625508174770395,0.531637584821962,"Not Significant","Not Significant"
941,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.01432217777877,0.310429044894043,"Not Significant","Not Significant"
942,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.43842551522284,0.661077853662907,"Not Significant","Not Significant"
949,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
950,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.19813630596292,0.230863956785562,"Not Significant","Not Significant"
951,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.13508630155353,0.256339160502302,"Not Significant","Not Significant"
952,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
953,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
954,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.38093486814198,0.167298987770008,"Not Significant","Not Significant"
955,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.28953558705245,0.197211952666549,"Not Significant","Not Significant"
956,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.47617094338242,0.139898007753292,"Not Significant","Not Significant"
957,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
958,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
959,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
960,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
961,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
962,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
963,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.949493146149686,0.342369856242425,"Not Significant","Not Significant"
964,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.949493146149686,0.342369856242425,"Not Significant","Not Significant"
965,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.17895517791492,0.238416024263797,"Not Significant","Not Significant"
966,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
967,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.443488158431479,0.657412682481699,"Not Significant","Not Significant"
968,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.519780063023282,0.603216876638196,"Not Significant","Not Significant"
969,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.519780063023282,0.603216876638196,"Not Significant","Not Significant"
972,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
973,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.921059213557612,0.357019512953336,"Not Significant","Not Significant"
974,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.735587491349213,0.461981777284196,"Not Significant","Not Significant"
982,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
983,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
984,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
985,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
986,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.901529826096802,0.367306682898714,"Not Significant","Not Significant"
987,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
988,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
989,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
990,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
991,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.05748813660945,0.290288866081932,"Not Significant","Not Significant"
992,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.762301863164175,0.445879862158022,"Not Significant","Not Significant"
997,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.519780063023282,0.603216876638196,"Not Significant","Not Significant"
